ID,RollNumber,Name,Age,Course,Address,PhoneNumber,FatherName,MotherName,Income,sem 1,sem 2,sem 3,sem 4,Semester Predicted GPA,Project1,Project2,Project3,Project4,Project1_Status,Project2_Status,Project3_Status,Project4_Status,Project Predicted GPA,Aptitude1,Aptitude2,Aptitude3,Aptitude4,Aptitude5,Aptitude6,Aptitude7,Aptitude8,Aptitude9,Aptitude10,Aptitude11,Aptitude12,Communication1,Communication2,Communication3,Communication4,Communication5,Communication6,Communication7,Communication8,Communication9,Communication10,Communication11,Communication12,LogicalTest1,LogicalTest2,LogicalTest3,LogicalTest4,LogicalTest5,LogicalTest6,LogicalTest7,LogicalTest8,LogicalTest9,LogicalTest10,LogicalTest11,LogicalTest12
1177a4d0-b8a6-47fe-b6dc-df799806ac96,8727,John Goodman,18,ECE,"741 Lopez Shores
Reynoldsfort, AZ 23461",9689502042,Ryan Cunningham MD,Caitlin Bullock,729532,3.59,5.29,5.03,7.67,6.708125,30,50,70,70,On Time,On Time,Late,On Time,67.40625,94,99,78,95,97,91,94,92,78,18,87,70,90,85,100,93,96,90,92,88,87,6,26,98,84,85,89,15,96,98,87,26,79,85,77,11
ca503079-cbc6-4de5-a8c3-561ba3198019,8728,Nancy Zavala,18,CSBS,"0422 Sampson Brook Suite 933
Lawrenceborough, NH 16493",(507)256-9634,Rodney Guzman,Tina Adkins,520468,1.33,2.48,6.35,6.21,6.53625,80,80,80,80,Late,Late,Late,Late,79.55625,76,98,70,85,93,80,81,22,93,40,80,47,76,10,100,92,77,77,6,79,9,29,79,86,39,87,76,94,94,39,89,90,98,71,21,0
0640894c-7be6-4d13-98ea-7008f512d611,8729,Brenda Beard,25,CSE,"27709 Megan Parkway Apt. 205
Lake Jessica, IL 71540",(260)399-2882,Richard Campbell,Lisa Garcia,956788,4.47,0.02,9.39,8.75,6.484375,70,80,60,70,On Time,Late,Late,On Time,71.375,97,77,13,92,15,77,12,93,94,84,86,80,94,73,1,100,86,82,21,75,72,1,81,74,80,78,96,97,23,79,98,99,97,22,2,76
73851197-8743-4d92-81b8-f4c45ed422de,8730,Susan Berry,19,MECH,"553 Lauren Brooks
North Steven, NC 40045",832.209.1566,Kevin Richmond,Jessica Martinez,368349,3.39,7.89,1.28,5.3,6.455,70,30,40,50,Late,Late,On Time,On Time,67.99375,17,12,70,92,23,73,97,99,96,40,92,76,91,77,82,98,91,84,78,91,29,39,76,94,71,1,80,94,75,89,21,91,91,9,77,75
56c30b6b-d398-4a06-bee9-c9c4479979c5,8731,Christopher Stewart,18,AIDS,"3101 Anita Prairie Apt. 495
South John, NE 95700",657-312-3826x994,Paul Campbell,Hannah Krause,83656,8.28,6.34,2.72,9.79,7.648125,40,50,50,40,Late,On Time,On Time,Late,56.01875,80,93,76,94,17,71,80,13,87,87,86,93,86,80,25,85,86,96,32,37,88,71,88,98,92,80,89,93,83,15,82,90,73,1,21,89
5d81b836-93ab-429b-aa0d-245191bf0e12,8732,Cody Williams,25,MECH,"809 Carlos Island Apt. 633
West Paulton, AZ 15982",313-480-7465x510,John Arroyo,Cindy Smith,631113,6.82,0.73,4.48,3.29,5.858125,70,80,30,70,On Time,On Time,Late,On Time,73.05,93,75,86,88,74,2,94,71,25,99,78,92,99,93,78,41,98,15,80,87,76,73,33,38,76,10,81,95,92,94,2,98,77,27,88,87
aee4562f-9278-4d16-9f89-a8e6ff54e8aa,8733,Amy Gomez,24,CSBS,"38204 Johnson Bypass Suite 212
Alexland, WV 94613",6477451045,Eric Nichols,Kimberly Brown,195439,6.77,9.29,0.78,9.07,6.448125,40,60,30,30,On Time,Late,Late,Late,56.29375,71,76,49,77,85,93,78,29,23,82,82,13,42,74,71,44,70,85,98,95,7,79,82,96,82,80,71,87,99,4,45,73,82,92,94,97
a669120c-7bc3-4077-a4e2-943f234c679b,8734,Benjamin Meyers,18,EEE,"303 Ritter Meadow
Hernandezmouth, GA 39516",2097814875,Jason Scott,Lindsey Vazquez,385630,7.52,8.19,3.91,9.67,7.67,30,70,40,60,Late,Late,Late,Late,61.00625,81,48,24,4,95,71,87,71,36,12,15,30,95,76,91,23,15,88,84,92,2,4,79,44,91,93,72,98,12,85,85,95,100,71,4,95
df9246cf-3c50-4791-9dbd-e4fa46077fbd,8735,Robert Hunt,25,ECE,"Unit 9325 Box 8531
DPO AE 68678",001-909-240-4335x7516,David Francis,Rita Gray,156508,4.76,1.42,4.65,6.32,6.801875,60,50,30,70,Late,Late,Late,On Time,68.98125,71,76,28,13,91,2,75,97,94,85,95,91,94,76,88,84,98,82,80,96,79,71,79,72,71,74,93,9,71,77,82,24,95,88,87,86
9aa91dc6-68db-480e-9016-fce516e56431,8736,Jonathan Jennings,24,CIVIL,"PSC 5850, Box 5576
APO AP 03689",993-367-8054,Christopher Blair,Kimberly Booker,599223,5.56,1.23,7.06,2.48,6.045625,70,70,40,70,On Time,On Time,Late,On Time,73.05,77,85,81,12,43,87,34,83,83,29,24,82,25,94,96,32,90,81,88,87,20,17,71,74,74,84,95,78,81,100,79,93,96,72,90,86
655bba35-085e-499f-a211-700e5e73543c,8737,Brenda Cobb,19,CSE,"3174 Bass Prairie
Port Stevenshire, DC 34007",(358)654-7148x1013,Lucas Leblanc,Tricia Campbell,571902,6.33,1.06,1.51,6.7,5.40875,80,30,70,70,On Time,Late,Late,Late,73.05,36,99,97,75,76,98,18,79,80,91,81,71,1,96,95,35,19,15,84,76,83,80,81,74,98,88,72,94,88,76,75,71,94,71,71,87
86b9edca-85e1-401c-b471-a4ebd8277726,8738,Evan Morgan,24,AIDS,"907 Underwood Flat Apt. 865
South Tonystad, IL 68747",992-448-6594x6666,Todd Mccoy,Erin Gross,129290,1.85,5.33,5.26,9.72,6.10125,80,40,70,80,Late,Late,Late,Late,75.48125,84,9,82,71,98,87,47,94,75,87,78,83,96,93,95,77,84,85,73,77,8,13,99,95,90,100,43,79,78,97,71,96,89,72,37,80
322f1dc1-ab24-47da-9ae3-2fcf1a22cca1,8739,Jonathan Hernandez,25,CSBS,"0593 Richards Pine Apt. 936
Toniburgh, PA 54803",001-380-855-3239x90641,John Davis,Melissa Gaines,426205,1.62,5.37,8.47,1.83,5.010625,50,70,80,80,On Time,Late,On Time,Late,71.375,99,70,79,81,13,81,99,39,44,99,31,77,88,75,98,28,48,11,35,92,71,89,36,71,15,84,43,90,96,91,76,88,15,74,82,80
7470e703-87b8-4d00-ad19-3bfdbc02d1d2,8740,Brandy Gordon,18,CSBS,"25209 Michelle Stream Apt. 004
Parkerville, NJ 16028",001-488-683-8526x23568,Vincent Booker,Charlotte Harris,362290,6.12,6.99,3.83,3.77,6.175,80,80,50,50,On Time,Late,On Time,Late,72.6125,83,94,36,73,7,27,96,78,71,81,48,84,21,93,43,81,75,97,91,12,95,87,88,92,83,94,89,20,76,83,95,15,97,77,8,93
998d6bf8-fe69-4f51-9bfb-2e8827ce7fcf,8741,Tiffany Harvey,18,CSBS,"11360 Amy Fords
Greenside, MI 99918",8139410285,Richard Glover,Colleen Williams,231289,0.53,7.82,7.55,5.77,6.323125,50,50,30,30,On Time,On Time,On Time,On Time,56.29375,91,39,85,90,76,93,5,41,90,84,75,72,72,81,89,73,3,97,47,99,14,8,75,93,74,96,91,88,32,19,29,73,80,24,79,96
5b6be7d9-cb7c-4615-9b6c-73b3c1ebf37e,8742,Lisa Rodriguez,23,CSBS,"8019 Shaw Garden Apt. 851
New Colton, MA 65826",302-435-4062x6484,David Williams,Angela Wang,704563,7.61,6.46,5.22,9.21,7.435625,80,50,70,30,Late,On Time,Late,On Time,67.33125,91,99,86,35,84,30,47,88,45,73,87,89,71,79,46,99,28,100,94,38,73,100,40,81,93,49,20,70,90,89,85,95,86,83,80,85
b667c2e2-a4da-4995-9aa3-751a833b8fa5,8743,Bill Gonzales,25,EEE,"047 Robert Wall Suite 948
Ernesttown, MT 22450",545.304.1241x4947,Brent Jordan,Elizabeth Medina,600178,7.11,5.27,5.39,4.92,7.105,30,70,80,80,Late,On Time,On Time,Late,72.6125,49,95,78,90,83,82,71,83,94,98,80,87,7,22,94,37,77,15,79,74,99,85,91,77,76,18,82,83,4,80,80,78,77,98,74,34
42eae025-509d-4a8e-8e48-8c54303220a3,8744,Shawn Wright,22,AIDS,"360 Juan Plains
East Christopher, NY 07345",817.414.2538,Dr. Sean Pena PhD,Rebecca Garrett,587064,1.58,9.81,5.83,6.66,7.200625,30,60,40,80,Late,Late,On Time,Late,68.98125,98,47,88,84,80,77,84,85,81,25,74,97,80,77,48,89,100,80,98,96,5,96,99,11,83,89,81,96,73,86,21,94,74,85,76,93
2540f348-1a84-40cd-953d-3dfdfd1fbda0,8745,Kathleen Cain,19,AIDS,"55263 Charles Rest Apt. 624
Jerrytown, MN 98956",(608)519-1588x24410,Derrick Abbott,Kathryn Shepherd,547791,4.85,6.98,0.91,1.22,5.729375,80,80,80,40,Late,On Time,Late,Late,71.375,73,89,87,81,95,10,90,71,77,85,88,87,84,82,94,90,76,77,70,97,95,75,95,96,92,93,85,97,97,11,76,80,95,80,87,89
815720aa-803b-4be4-9e02-e55270b6752e,8746,Kimberly Hoffman,25,ECE,"1888 Alexander Rest Apt. 578
Port Troyside, OR 73062",001-388-228-4971x0442,Luis Thompson,Amber Sanchez,880196,7.49,7.64,9.16,8.84,7.985625,70,80,70,40,On Time,Late,Late,Late,72.6125,89,43,81,77,23,17,89,92,80,74,77,35,95,90,77,83,97,99,12,88,88,71,93,92,95,3,44,94,92,16,76,87,85,83,81,90
6436d406-2f56-42f0-8917-b38266070e70,8747,Joshua Kaufman,23,CSBS,"7070 Espinoza Loaf
Bryanton, WV 28563",655-751-5119x49994,Joel Rice,Madison West,372344,8.75,0.38,5.57,9.82,6.45125,40,80,50,50,On Time,Late,On Time,Late,67.40625,91,85,7,73,95,44,89,92,96,28,88,71,74,77,80,95,50,82,96,84,100,78,94,71,75,77,27,27,84,99,77,73,82,23,97,86
d3d671f8-a295-41a8-be26-a47ed79e7a83,8748,Chad Montes,19,EEE,"285 Stone Cove Suite 904
New Leonardton, MO 27869",959-315-9013,Anthony Reyes,Angela Austin,159223,0.04,8.16,5.84,7.21,6.256875,50,40,80,70,On Time,On Time,On Time,On Time,63.475,87,92,83,72,26,88,96,92,8,87,87,98,77,99,87,94,80,93,80,76,34,80,27,89,96,98,73,92,91,85,92,73,89,83,82,94
aad4475d-6878-430e-afe4-0f7b2777edeb,8749,Kevin Haynes,19,AIDS,"778 Matthew Views Apt. 079
Caldwellstad, NJ 36612",+1-912-436-0080x2563,Matthew Malone,Susan Wells,303182,3.82,8.99,7.23,7.81,7.6525,80,70,60,60,On Time,Late,On Time,Late,75.48125,49,87,35,94,91,36,84,11,3,15,76,96,73,90,6,35,79,71,23,91,95,37,82,100,93,77,87,75,2,78,98,80,15,100,7,98
2b896c7d-4570-4c59-81c0-4355cb8f2d32,8750,April Jones,18,MECH,"217 Steven Union Apt. 989
Jennifermouth, NM 60363",+1-796-667-6347x790,David Walker,Hayley Hines,54816,2.65,3.12,9.64,1.25,5.958125,60,80,70,40,Late,Late,On Time,On Time,73.05,90,93,73,20,95,88,94,99,87,85,95,84,94,70,74,71,94,93,84,91,97,81,97,84,92,97,92,46,74,86,73,78,81,99,92,82
ea0f01dc-9647-4156-9e1e-4e8ec829f3b9,8751,Joseph Wiggins,22,CIVIL,"2529 Proctor Port Suite 388
Fryemouth, AL 71101",(899)902-0237x67440,Steven Leblanc,Renee Peters,850459,1.66,4.27,2.14,5.96,5.729375,60,50,70,30,Late,Late,Late,Late,68.98125,75,74,99,89,70,89,80,73,32,94,95,28,94,85,96,92,74,12,97,77,76,97,95,86,94,84,97,74,84,83,94,95,79,84,84,43
f78989dd-53c6-4170-bc52-691e5fb9d818,8752,Robin Roberts,24,AIDS,"0792 Joyce Track
Meganburgh, TX 95800",230.545.6706x45976,Joshua Barker,Melinda Carter,194165,0.41,0.42,8.52,3.38,5.41,60,70,40,40,Late,On Time,Late,On Time,68.98125,91,14,9,87,74,77,70,82,97,42,11,70,12,30,78,89,13,89,31,95,24,96,90,82,36,89,99,76,85,73,96,97,84,75,99,74
0e38b04b-964b-49d6-af3c-2b6be1637971,8753,Brandy Johnson,18,ECE,"96196 Ryan Corners Apt. 475
West Chrischester, IA 42028",482.937.6790,Jesse Oconnor,Angela Roberts,812959,0.65,7.09,6.73,8.1,6.3975,80,40,80,70,Late,Late,On Time,On Time,75.48125,92,2,73,83,82,99,77,10,91,71,74,78,99,73,70,79,86,92,88,47,71,91,90,82,37,86,76,89,85,86,22,96,89,84,86,84
98a7cab2-4df8-413d-8a48-1c37a94f4203,8754,Mr. Bobby Baker,21,ECE,"141 William Pine
Cindyborough, PA 31356",+1-900-848-4000x133,Steven Hill,Candice Mason,880426,1.75,6.42,0.09,0.15,5.15875,70,80,30,30,Late,Late,On Time,On Time,68.98125,80,94,79,91,9,99,76,79,91,97,77,89,4,84,31,82,97,71,81,13,26,83,77,97,97,13,80,88,2,78,83,98,75,91,30,75
8396a394-2ac7-4195-95e8-dfee6490de77,8755,Shane Kramer,22,CSE,"5230 Turner Village
West Brendaberg, ME 35240",720-627-7995x20648,Joseph Arellano,Julia Pitts,493875,0.22,3.3,1.92,3.79,5.15875,40,80,80,30,Late,On Time,Late,Late,67.33125,100,79,90,99,83,80,88,91,97,84,95,86,1,77,97,27,1,99,84,96,95,12,97,100,71,73,86,16,77,75,79,87,19,92,15,73
fd698483-8ac6-4543-8ba3-391aebe1e571,8756,Teresa Johnson,19,CSE,"4356 Jacob Fork
Audreymouth, VI 47265",001-608-399-5570x3644,Carlos Jackson,Gina Hayes,333671,9.58,7.78,4.19,3.37,6.985,70,60,40,40,Late,On Time,On Time,Late,68.98125,91,77,45,91,95,73,78,26,96,77,76,46,97,98,88,83,75,10,88,94,84,88,75,79,93,96,70,75,39,74,97,16,85,79,94,74
93ec7c60-334c-4ba9-b04c-2ef3207a6979,8757,Timothy Sanchez,21,CSE,"1245 Sanchez Shores Apt. 705
Proctorberg, KY 46639",9554492511,Kenneth Kelly,Julie Little,577602,5.48,8.53,2.58,9.74,7.42625,80,60,70,80,Late,Late,Late,Late,80.6375,26,80,81,93,86,96,82,78,87,29,88,96,89,70,11,75,71,88,7,10,84,1,83,93,70,77,72,9,92,81,38,19,48,93,35,29
8162896c-b90f-46f3-b0f6-78b73e9292aa,8758,John Woods,24,MECH,"USNV Rivera
FPO AA 03368",640.935.6564x8566,Eric Manning,Andrea Gordon,723072,1.45,8.18,1.05,4.32,5.9075,30,30,30,30,Late,On Time,Late,Late,49.41875,82,90,33,77,77,80,92,92,87,99,88,73,80,93,72,91,81,6,85,71,81,88,87,90,100,10,39,89,79,40,44,74,80,90,19,93
efdad794-3cad-48fb-930c-d77431cc6c83,8759,Rebecca Williams,19,MECH,"8122 Morgan Dale Apt. 437
Shannonbury, WY 61262",(671)501-6834,David Lewis,Laura Moon,403616,2,6.46,6.37,3.66,6.225,60,40,60,80,Late,On Time,Late,On Time,63.475,86,77,98,79,90,70,94,37,96,75,96,96,94,79,89,78,99,99,95,73,16,46,74,98,95,86,0,74,88,95,70,75,96,1,85,99
41e8b418-e7b0-49d3-9aa9-3df6a47c726a,8760,James Combs,18,EEE,"5250 Arnold Passage
Lake Christopherfort, MP 56472",916.964.7042,Ryan Clark,Kathleen Munoz,977693,5.96,9.44,0.53,9.8,7.06375,60,60,30,80,On Time,Late,Late,On Time,67.33125,95,85,37,90,85,76,9,92,95,31,87,77,75,70,97,88,18,72,79,3,89,91,93,87,85,97,76,72,79,20,80,88,97,99,85,3
52360b79-0851-46ec-b7e5-b522235e84bf,8761,Denise Elliott,19,CSE,"73173 Elizabeth Ford
Brookschester, MD 30976",241.289.3852,Jeremy Krause,Brittany Andrews,855831,0.02,0.84,0.19,6.53,4.905625,30,80,70,40,On Time,On Time,On Time,On Time,67.40625,33,82,48,99,70,71,89,88,97,19,79,95,81,80,83,84,97,94,78,93,84,97,42,87,74,72,93,96,88,4,75,90,93,84,17,92
cf834bab-3189-4e5f-a049-493b18221c3f,8762,Robin Williams,21,CIVIL,"9107 Wayne Ferry Suite 744
Whiteton, KS 85552",229-912-0802x93826,Fernando Wilson,Erin Robinson,140544,0.12,6.86,2.29,4.49,5.729375,50,40,40,60,Late,Late,On Time,Late,67.99375,100,78,92,90,89,73,27,77,74,30,27,76,86,87,71,86,80,85,30,90,95,74,74,99,86,86,71,96,89,97,11,96,73,70,78,92
a715dd69-6ba4-4c5a-a78a-6c0ca7ce14a9,8763,Scott Knight,22,ECE,"4842 Rebecca Union Suite 389
New Sierraville, NM 71738",001-343-570-5543x6276,Robert Tucker,Michelle Gonzalez,52070,6.45,4.11,3.69,0.39,5.953125,50,40,50,80,Late,Late,On Time,Late,67.40625,80,79,1,26,86,73,71,92,87,87,43,71,30,85,81,94,92,91,87,76,72,81,84,73,91,76,31,95,89,71,97,96,75,74,91,91
05a397db-5023-44a2-baa2-849a2a6940ab,8764,Logan Gentry,18,ECE,"75392 Kristopher Drives Suite 920
Andersonburgh, RI 47099",001-861-562-0504x9461,Cory Beck,Jennifer Rice,431603,5.07,5.54,9.92,4.9,7.238125,40,30,40,40,On Time,On Time,Late,Late,59.075,82,87,92,98,79,93,97,81,84,91,81,10,75,79,49,82,86,95,85,84,87,79,76,89,25,72,73,90,99,71,89,88,75,95,79,81
a670f50d-3990-4f0c-9bac-b5411a1a5d36,8765,David Charles,23,EEE,"7825 Faulkner Groves Apt. 698
South Thomasville, CA 80772",001-302-803-1972,Jeffrey Oliver,Kathryn Edwards,80620,0.58,1.21,7.75,9.11,6.035,50,40,60,80,Late,Late,On Time,Late,67.33125,83,91,71,96,76,89,93,90,79,83,79,14,44,86,85,83,94,94,34,28,22,98,94,99,83,95,89,6,89,23,72,77,9,86,78,93
afca6fa1-0b3d-4069-ad73-ddff8306e847,8766,Debra Cruz,25,CSBS,"008 Madison Plaza
Lake Carla, NE 97874",809.551.0458x597,Robert Mueller,Catherine Ross,840945,1.03,3.14,5.79,3.84,5.729375,40,70,40,60,On Time,Late,Late,Late,68.98125,77,76,93,81,97,86,78,89,94,95,25,95,78,93,95,78,87,77,97,97,91,94,81,84,83,43,72,91,73,93,71,79,72,8,95,75
1284989b-9e09-4fce-821c-7218d759494f,8767,Daniel Payne,23,CSBS,"177 Stephanie Branch Apt. 208
Lesliemouth, PW 28432",627-204-6709,Joseph Davis,Alexandra Davis,174298,2.15,1.26,8.89,3.23,5.91375,50,40,30,40,Late,Late,Late,Late,56.29375,33,100,87,83,94,72,10,47,25,84,21,70,99,89,98,84,40,89,77,89,41,83,71,87,36,94,4,80,80,81,27,70,97,12,28,89
f1c56cf7-b951-4703-8805-0c3a08dd274f,8768,Jessica Lambert,21,ECE,"32407 Garcia Mountains
North Courtney, NH 86071",732-978-2766,Steven Myers,Valerie Gonzalez,736061,3.68,4.22,5.8,8.98,7.105,30,70,70,70,Late,On Time,Late,Late,63.475,70,85,78,96,96,80,71,76,75,98,84,92,82,75,36,31,87,85,13,75,90,86,97,75,71,73,93,40,11,20,92,89,79,99,79,21
395f0731-dcd5-4025-a036-369c623ba9f3,8769,Amber Martin,18,EEE,"366 Smith Roads
South Matthew, PR 19048",4466150418,Kyle Porter,Jessica Hernandez,899862,3.59,6.98,9.59,1.34,6.5975,80,60,70,40,Late,Late,On Time,Late,73.05,37,88,99,30,35,91,72,90,73,92,88,86,37,79,73,74,97,13,95,92,80,50,73,82,26,99,76,76,78,89,73,5,92,95,72,44
3e1a865e-6978-483e-bf81-7d3da3e72ec2,8770,Philip Foley,22,CSBS,"26333 Lucas Stravenue
Ramosmouth, MD 53375",221-910-0923x500,Justin Guzman,Nicole Harvey,709411,7.09,6.8,1.81,2.42,5.8175,50,40,60,30,On Time,Late,Late,Late,56.01875,94,86,78,89,92,81,80,73,74,84,97,79,25,84,88,95,79,37,71,15,88,97,72,96,91,71,9,88,20,75,8,21,82,95,94,93
8080a7f3-1c97-4236-9df5-bcb95b84fb07,8771,Kim Anthony,23,CSBS,"390 Mcclure Dam Suite 292
Cherylfurt, SD 02838",428.926.7495,Christopher Doyle,Karen Hodges,499870,1.03,2.63,0.7,2.22,4.905625,80,50,50,30,On Time,On Time,Late,On Time,68.98125,86,76,78,97,41,89,93,5,89,78,76,74,92,35,3,96,99,40,7,76,84,75,89,74,88,99,82,37,81,11,97,90,72,99,72,71
aca63fc9-4fa4-4c82-b928-26e0e62d6ccf,8772,Kayla Navarro,18,CSBS,"3634 Elizabeth Plains Apt. 862
Turnerview, GA 39706",587.213.8836,Steven Stone,Lisa Evans,611438,1.27,5.52,6.79,3.22,5.2025,60,50,80,50,On Time,Late,On Time,Late,63.475,99,85,86,79,96,89,14,20,93,74,17,42,91,82,35,78,35,77,95,73,78,75,99,44,27,84,100,87,76,39,97,91,84,79,83,95
b084d4c6-ec84-4eac-85f0-63046f0d8db9,8773,Blake Wilson,24,CSE,"PSC 9588, Box 0958
APO AA 87782",+1-357-457-1633x76140,Michael Evans,Veronica Tran,987397,2.1,6.62,6.14,3.14,5.601875,60,40,60,30,Late,On Time,On Time,On Time,67.99375,88,72,85,26,71,78,83,77,91,17,98,74,80,2,5,86,80,77,77,98,89,75,94,82,11,98,81,87,83,28,82,82,73,85,77,70
5d372a3e-60c3-4b6b-a2eb-a2484509aab9,8774,Jennifer Smith,22,CSE,"9269 Keith Plaza Suite 615
East Jorge, VA 23606",001-919-949-8208,Thomas Collins,Sandra Berg,74861,6.59,4.18,9.38,8.41,7.665625,50,40,60,70,On Time,On Time,Late,Late,67.40625,99,96,86,79,78,78,88,24,80,41,77,89,85,84,9,79,91,73,89,40,99,92,71,87,81,80,92,11,95,97,75,33,82,91,90,90
fc7682ef-9805-4cdb-bd8d-40837ae51ca4,8775,Joseph Gonzalez,19,MECH,"91519 Lauren Vista Suite 321
Port Brian, DC 61242",(995)825-5437,Anthony Robertson,Cynthia Alexander,802709,7.47,2.94,3.74,7.37,6.73875,70,70,80,70,On Time,On Time,On Time,On Time,80.6375,92,87,89,88,45,82,99,25,18,78,91,71,77,73,80,96,89,99,71,88,82,72,88,82,2,11,73,85,95,78,92,14,99,98,97,71
9fc21fef-917b-4972-97ae-a6beb23846fd,8776,Jeffrey Hill,19,CIVIL,"462 Pineda Valleys Suite 789
South Christina, PA 40468",906.940.4091x50045,Jesus Maldonado,Kimberly Davenport,266114,9.21,4.22,3.4,8.82,7.28125,60,70,50,50,On Time,Late,On Time,Late,67.33125,96,100,76,98,95,39,31,83,88,84,83,85,76,82,80,73,84,73,28,80,34,80,15,9,72,89,87,100,93,92,76,20,95,100,29,78
f431bb53-a2bf-4ca9-9e15-b9cc8dad178b,8777,Jill Miller,19,ECE,"28469 Anthony Club Apt. 330
North Paulfurt, NM 46178",(686)756-3610x51628,Kevin Nguyen,Janet Marshall,225221,5.52,2.05,9.7,4.68,6.44625,50,30,50,30,On Time,On Time,Late,On Time,56.29375,45,79,8,81,8,80,82,96,92,86,77,92,31,90,77,24,77,94,95,82,79,72,76,46,40,71,91,73,44,99,83,88,82,89,72,71
e220d54c-d162-453f-8815-487b4ed73a8e,8778,Bryan Phillips,24,EEE,"75642 Eaton Isle
Cardenasmouth, MH 82521",279-618-7809,Steven Martinez,Crystal Potts,162859,0.85,9.81,3.78,10,6.951875,30,70,70,60,On Time,On Time,On Time,Late,67.33125,84,87,92,36,88,81,72,14,43,12,83,89,10,84,72,98,88,86,91,87,86,78,82,88,79,99,89,43,95,75,90,97,28,87,86,20
651eac55-b718-436b-b1fa-fcc08abd735c,8779,Katrina Hayes,25,CSE,"775 Rebecca Streets
Ashleybury, AZ 34278",2045229284,Albert Jackson,Melody Moreno,511906,2.13,5.88,1.32,6.58,5.629375,80,80,80,60,On Time,On Time,Late,On Time,75.68125,97,99,89,89,90,76,80,99,87,99,96,95,71,15,96,19,93,35,21,86,88,79,93,87,99,81,26,73,76,81,100,74,94,74,82,72
8ed8096d-f3d4-4594-8a10-98a0b7e7d52a,8780,Morgan Evans,23,ECE,"459 Bryan Square
West Tonyamouth, PA 63982",395-952-1229x641,Jacob Johnson,Vicki Baker,930430,4.85,6.92,1.91,9.52,6.7575,30,80,50,60,On Time,Late,On Time,On Time,67.40625,80,45,30,88,77,82,22,16,76,73,77,81,75,87,88,73,84,72,71,83,1,37,28,98,85,86,84,82,83,49,94,87,33,96,72,91
16bc56ff-3ea4-48ca-9261-76e928bc46fc,8781,Peter Daniels,22,ECE,"5509 Hogan Haven
South Teresa, AZ 89189",626-815-4172,Joshua Nunez,Courtney Mason,448448,6.05,6.96,3.55,5.42,6.028125,30,30,40,50,On Time,Late,Late,On Time,59.075,89,81,82,75,74,80,79,19,81,30,77,79,31,85,80,80,84,76,83,96,81,86,98,90,29,22,71,93,97,95,70,100,20,97,91,98
d5860d51-5acd-4b8a-93f4-05f0275ace0a,8782,Ann Romero,25,CSE,"0478 Davis Rest Apt. 356
East Mackenzieshire, IA 48877",376-964-7475,Alexander Newman,Maria Gonzalez,341831,4.5,2.58,4.81,1.89,5.729375,50,60,60,30,On Time,Late,On Time,On Time,61.00625,45,93,72,97,30,3,92,89,39,97,81,76,74,87,78,35,77,91,83,94,8,19,92,81,81,89,23,95,97,24,75,94,88,90,85,72
226097ad-9742-4bce-a701-eb6166e34492,8783,Tracy Wilkerson,18,ECE,"Unit 1401 Box 6316
DPO AE 79872",353-993-1892x24439,Albert Cervantes,Teresa Morgan,546358,7.4,2.03,2.97,8.15,6.881875,80,60,30,80,Late,Late,Late,Late,73.05,78,73,77,85,78,42,75,91,77,87,20,99,73,80,9,83,73,90,81,38,91,90,88,98,73,88,82,80,92,1,92,85,29,77,1,19
17778208-b9ac-4ba1-b8eb-64523720bb61,8784,Claudia Howell,20,CIVIL,"122 Kimberly Camp
South Stevenbury, NM 70499",+1-507-626-5850x9999,Steven Bush,Susan Jones,374763,6.38,4.36,4.48,6.91,6.10125,40,50,60,40,On Time,On Time,Late,Late,67.99375,89,40,94,93,76,75,72,39,87,92,2,97,81,94,94,73,73,94,79,95,79,83,38,76,85,82,75,99,47,91,76,92,98,74,72,96
49f407c3-63df-4f5f-a168-acf44b589645,8785,Paige Ryan,22,CSE,"5500 Angela Street
East Randallhaven, NC 44835",564-695-6481x14229,Jacob Young,Stephanie Ball,983016,4.44,1.05,9.3,2.26,5.76375,60,30,30,50,On Time,Late,Late,On Time,63.04375,71,25,39,38,75,95,72,9,90,93,95,92,97,85,75,75,94,75,73,91,100,85,83,83,89,91,96,78,80,76,83,92,74,27,5,93
d73493ec-32ce-4574-94f5-5ce52e9ed3ce,8786,Caitlin Middleton,24,AIDS,"711 Charles Prairie
Reevesview, PW 27139",310-729-3167x2673,Robert Evans,Angela Lin,255719,6,0.83,1.32,2.4,5.045625,70,50,40,40,Late,On Time,On Time,On Time,61.00625,27,99,80,89,75,74,70,86,16,73,80,41,83,8,89,83,85,100,25,95,22,81,90,78,94,45,95,88,7,86,94,30,85,87,21,79
1945765d-63e7-45a2-a2d3-0742c0ddadfc,8787,Louis Miles,19,CSE,"Unit 3989 Box 7336
DPO AA 57106",721.202.4142,David Bradley,Kimberly Reed,212529,7.65,7.05,6.93,1.39,6.9225,80,50,60,70,Late,Late,Late,Late,72.6125,95,82,93,35,89,99,92,12,13,88,73,78,100,81,91,80,22,92,73,90,96,91,76,91,73,74,38,77,88,75,95,30,75,75,48,3
